Gene,Freq
AAC75241.1,0.034026465028355386
AAC75122.1,0.034013605442176874
AAC73214.1,0.03398058252427184
AAC76092.1,0.03398058252427184
AAC75131.1,0.033950617283950615
AAC73359.1,0.033942558746736295
AAC74486.1,0.033942558746736295
AAC77240.1,0.033942558746736295
AAC74129.1,0.03389830508474576
AAC74310.1,0.03389830508474576
AAC74341.2,0.03389830508474576
AAC74759.2,0.03389830508474576
AAC74881.1,0.03389830508474576
AAC76327.1,0.03389830508474576
AAC77027.1,0.03389830508474576
AYC08226.1,0.03389830508474576
AAC75706.2,0.033846153846153845
AAC73315.1,0.033816425120772944
AAC75261.2,0.033816425120772944
AAC75083.2,0.03380281690140845
AAC75365.1,0.033783783783783786
AAC75629.1,0.033783783783783786
AAC76882.1,0.033783783783783786
AAC74570.2,0.033766233766233764
AAC74777.1,0.03375527426160337
AAC75420.2,0.033707865168539325
AAC76114.1,0.033707865168539325
AAC74223.1,0.03367003367003367
AAC76703.2,0.03367003367003367
AAC77493.1,0.03367003367003367
AAC74784.1,0.03363914373088685
AAC75829.1,0.033632286995515695
AAC73956.2,0.03361344537815126
AAC76727.1,0.03361344537815126
AAC73638.1,0.03359173126614987
AAC76047.1,0.03359173126614987
AAC76406.1,0.03359173126614987
AAC77253.1,0.03358778625954199
AAC74372.1,0.033582089552238806
AAC77092.1,0.033566433566433566
AAC75263.2,0.03355704697986577
AAC76454.1,0.033542976939203356
AAC75234.1,0.03353658536585366
AAC76032.1,0.03353658536585366
AAC74509.1,0.0335195530726257
AAC76070.1,0.03349282296650718
AAC74046.2,0.03347280334728033
AAC74776.1,0.03347280334728033
AAC77085.1,0.03347280334728033
AAC76575.3,0.03346203346203346
AAC75676.1,0.03345724907063197
AAC75304.1,0.033444816053511704
AAC75484.2,0.033444816053511704
AAC75489.1,0.033444816053511704
AAC75941.1,0.03343782654127482
AAC73163.1,0.03343465045592705
AAC73868.1,0.03343465045592705
AAC76652.2,0.033426183844011144
AAC76617.1,0.03340595497458242
AAC73230.2,0.03333333333333333
AAC73275.2,0.03333333333333333
AAC73896.1,0.03333333333333333
AAC73910.1,0.03333333333333333
AAC73938.1,0.03333333333333333
AAC74042.1,0.03333333333333333
AAC75156.1,0.03333333333333333
AAC75754.1,0.03333333333333333
AAC76271.1,0.03333333333333333
AAC76407.2,0.03333333333333333
AAC76686.2,0.03333333333333333
AAC77062.1,0.03333333333333333
AAC77088.1,0.03333333333333333
AAT48202.1,0.03333333333333333
AYC08201.1,0.03333333333333333
AAC74419.1,0.033264033264033266
AAC73429.1,0.033210332103321034
AAC73622.1,0.033210332103321034
AAC76349.1,0.033210332103321034
AAC73447.1,0.033203125
AAC76233.1,0.03319502074688797
AAC76676.1,0.03318903318903319
AAC74921.1,0.03316749585406302
AAC76593.1,0.03316326530612245
AAC73999.2,0.033156498673740056
AAC75835.1,0.03314917127071823
AAC75555.1,0.03313840155945419
AAC73648.1,0.033112582781456956
AAC75142.1,0.033112582781456956
AAC77078.2,0.033112582781456956
AAC73188.2,0.033101045296167246
AAC75046.1,0.03305785123966942
AAC77073.1,0.03305785123966942
AAC74082.1,0.0330188679245283
AAC77278.1,0.03299492385786802
AAC73341.1,0.032989690721649485
AAC74012.1,0.03296703296703297
AAC75949.1,0.03296703296703297
AAC75999.1,0.03296703296703297
AAC76342.1,0.03296703296703297
AAC76987.1,0.03296703296703297
AAC77250.1,0.03296703296703297
AAC76657.1,0.03294117647058824
AAC74615.1,0.03292181069958848
AAC76044.1,0.03291139240506329
AAC74315.1,0.03289473684210526
AAC74734.1,0.03286384976525822
AAC75127.2,0.03286384976525822
AAC75496.1,0.03286384976525822
AAC74190.1,0.032846715328467155
AAC75388.1,0.032846715328467155
AAC76812.2,0.032846715328467155
AAC76884.1,0.032846715328467155
AAC75605.1,0.03282828282828283
AAC73787.1,0.03278688524590164
AAC74300.1,0.03278688524590164
AAC74754.1,0.03278688524590164
AAC74854.1,0.03278688524590164
AAC75440.1,0.03278688524590164
AAC75498.2,0.03278688524590164
AAC76995.1,0.03278688524590164
AAC76048.2,0.03272727272727273
AAC74206.2,0.032679738562091505
AAC76054.1,0.0326530612244898
AAC73861.1,0.03263403263403263
AAC76220.1,0.03260869565217391
AAC77287.2,0.03260869565217391
AAT48177.1,0.03260869565217391
AAC74869.2,0.03257328990228013
AAC74724.1,0.03255813953488372
AAC77036.1,0.03255813953488372
AAC73459.1,0.032520325203252036
AAC77171.1,0.032520325203252036
AAC74296.1,0.032490974729241874
AAC74556.1,0.032467532467532464
AAC74778.1,0.032467532467532464
AAC76253.1,0.032467532467532464
AAC77194.1,0.032467532467532464
AAC74381.1,0.032432432432432434
AAC75099.1,0.032432432432432434
AAC73228.1,0.03241491085899514
AAC75272.1,0.032407407407407406
AAC73804.1,0.032388663967611336
AAC75215.1,0.03237410071942446
AAC77045.1,0.032362459546925564
AAC75104.1,0.032327586206896554
AAC76126.1,0.03232323232323232
AAC73817.1,0.03231292517006803
AAC73297.1,0.03225806451612903
AAC73319.1,0.03225806451612903
AAC73563.1,0.03225806451612903
AAC73679.1,0.03225806451612903
AAC74944.2,0.03225806451612903
AAC75116.1,0.03225806451612903
AAC75472.1,0.03225806451612903
AAC76600.1,0.03225806451612903
ABP93445.1,0.03225806451612903
AYC08199.1,0.03225806451612903
QNV50519.1,0.03225806451612903
AAT48142.1,0.03217821782178218
AAC75114.1,0.032171581769437
AAC76950.1,0.03216374269005848
AAC74942.2,0.032138442521631644
AAC77147.1,0.0321285140562249
AAC74683.1,0.032119914346895075
AAC77224.1,0.03206997084548105
AAC76015.1,0.03206412825651302
AAC73372.1,0.03206106870229008
AAC74480.1,0.032036613272311214
AAC74818.1,0.03201970443349754
AAC73570.1,0.032
AAC73935.1,0.032
AAC76865.1,0.031982942430703626
AAC76656.1,0.03197674418604651
AAC75154.1,0.031914893617021274
AAC75246.1,0.031914893617021274
AAC75545.1,0.031914893617021274
AAC75836.1,0.031914893617021274
AAC75975.1,0.031914893617021274
AAC76127.1,0.031914893617021274
AAC76453.1,0.03190184049079755
AAC75346.2,0.031879194630872486
AAC76175.1,0.03187250996015936
AAC75439.1,0.03185840707964602
AAC73451.1,0.03184713375796178
AAC76630.1,0.03184713375796178
AAC73942.2,0.03183023872679045
AAC75711.2,0.031818181818181815
AAC76130.1,0.031818181818181815
AAC75522.1,0.03180212014134275
AAC74696.2,0.031791907514450865
AAC74832.2,0.031791907514450865
AAC75873.1,0.031791907514450865
AAC73802.1,0.03177966101694915
AAC73242.1,0.031746031746031744
AAC73492.1,0.031746031746031744
AAC73922.1,0.031746031746031744
AAC74544.2,0.031746031746031744
AAC74592.1,0.031746031746031744
AAC74648.1,0.031746031746031744
AAC74775.1,0.031746031746031744
AAC75371.1,0.031746031746031744
AAC75616.1,0.031746031746031744
AAC75946.1,0.031746031746031744
AAC75992.1,0.031746031746031744
AAC76030.1,0.031746031746031744
AAC76119.2,0.031746031746031744
AAC75950.1,0.03170731707317073
AAC73837.1,0.03170028818443804
AAC75587.2,0.03169014084507042
AAC74532.2,0.03167420814479638
AAC76361.1,0.03164556962025317
AAC73285.1,0.03162055335968379
AAC74774.1,0.031609195402298854
AAC75857.1,0.03160270880361174
AAC74062.1,0.031578947368421054
AAC76034.1,0.031578947368421054
AAC76368.1,0.031578947368421054
AAC77074.1,0.03153153153153153
AAC73619.1,0.03151862464183381
AAC74689.1,0.03150912106135987
AAC73176.1,0.031496062992125984
AAC75461.1,0.031496062992125984
AAC77223.1,0.031496062992125984
AAC73958.1,0.03146853146853147
AAC73159.1,0.031446540880503145
AAC73386.1,0.031446540880503145
AAC73841.1,0.03142857142857143
AAC73311.1,0.031413612565445025
AAC75830.1,0.03139013452914798
AAC74272.1,0.03137254901960784
AAC76901.1,0.03137254901960784
AAC77332.1,0.0313588850174216
AAC74505.1,0.03131991051454139
AAC75752.1,0.031315240083507306
AAC73323.1,0.03125
AAC73402.1,0.03125
AAC73475.1,0.03125
AAC73642.1,0.03125
AAC73650.1,0.03125
AAC73719.2,0.03125
AAC73863.1,0.03125
AAC73885.1,0.03125
AAC73887.1,0.03125
AAC74111.1,0.03125
AAC74883.1,0.03125
AAC75150.1,0.03125
AAC75669.1,0.03125
AAC75990.2,0.03125
AAT48162.1,0.03125
AYC08225.1,0.03125
QNV50556.1,0.03125
AAC75604.1,0.03117505995203837
AAC73974.1,0.03115264797507788
AAC77105.1,0.031141868512110725
AAC77492.1,0.0311284046692607
AAC73493.1,0.03111111111111111
AAC73788.1,0.03111111111111111
AAC73891.2,0.03111111111111111
AAC76525.1,0.03111111111111111
AAC75602.2,0.03110704483074108
AAC76064.1,0.031088082901554404
AAC75314.1,0.031055900621118012
AYC08252.1,0.031055900621118012
AAC74123.1,0.031007751937984496
AAT48230.1,0.031007751937984496
AAC77070.1,0.03099730458221024
AAC75620.1,0.030973451327433628
AAC77057.1,0.030973451327433628
AAC73205.1,0.030952380952380953
AAC74171.2,0.030927835051546393
AAC77061.1,0.030927835051546393
AAC73508.1,0.03089887640449438
AAT48143.1,0.03088803088803089
AAC73908.1,0.030878859857482184
AAC75119.1,0.030864197530864196
AAC76845.1,0.030864197530864196
AAC73884.1,0.030837004405286344
AAC73759.1,0.030821917808219176
AAC75531.1,0.030821917808219176
AAC77071.2,0.030821917808219176
AAC73416.1,0.03076923076923077
AAC74060.1,0.03076923076923077
AAC74297.1,0.03076923076923077
AAC74573.1,0.03076923076923077
AAC74609.1,0.03076923076923077
AAC76356.1,0.03076923076923077
AAC76500.1,0.03076923076923077
AAC76740.1,0.03076923076923077
AAC77256.1,0.03076923076923077
ABD18642.1,0.03076923076923077
AAC74599.1,0.030716723549488054
AAC74048.1,0.03070175438596491
AAC74215.1,0.03070175438596491
AAC76024.1,0.030694668820678513
AAC73763.1,0.030690537084398978
AAC75890.1,0.03067484662576687
AAC74333.2,0.030612244897959183
AAC74352.1,0.030612244897959183
AAC74690.1,0.030612244897959183
AAC75204.1,0.030612244897959183
AAC76058.1,0.030612244897959183
AAC76183.1,0.030612244897959183
AAC73414.1,0.030575539568345324
AAC73502.1,0.03056768558951965
AAC75891.1,0.03056768558951965
AAC74295.1,0.030555555555555555
AAC74396.2,0.030534351145038167
AAC75849.1,0.030534351145038167
AAC77205.1,0.030534351145038167
AAC75588.2,0.03051643192488263
AAC73627.1,0.03048780487804878
AAC74092.2,0.03048780487804878
AAC75268.1,0.03048780487804878
AAC75416.1,0.03048780487804878
AAC76038.1,0.03048780487804878
AAC76122.2,0.03048780487804878
AAC75500.1,0.030456852791878174
AAC77208.2,0.030456852791878174
AAC76872.1,0.030434782608695653
AAC75907.1,0.030405405405405407
AAC73357.1,0.030303030303030304
AAC74260.1,0.030303030303030304
AAC75364.1,0.030303030303030304
AAC77031.1,0.030303030303030304
AAC77161.1,0.030303030303030304
AAT48237.1,0.030303030303030304
ABD18697.1,0.030303030303030304
ABP93435.1,0.030303030303030304
AAC77305.1,0.030245746691871456
AAC75958.2,0.030201342281879196
AAC76654.1,0.03018867924528302
AAC73270.1,0.03017241379310345
AAC76894.1,0.03017241379310345
AAC73534.1,0.030165912518853696
AYC08179.1,0.030162412993039442
AAC75909.1,0.03015075376884422
AAC74722.1,0.030136986301369864
AAC74340.1,0.030120481927710843
AAC77221.1,0.030120481927710843
AAT48180.1,0.030112923462986198
AAC74410.1,0.030100334448160536
AAC76546.2,0.030100334448160536
AAC74885.2,0.03007518796992481
AAC75164.1,0.03007518796992481
AAC76947.1,0.030054644808743168
AAC73183.1,0.030042918454935622
AAC74201.2,0.030042918454935622
AAC76847.1,0.030042918454935622
AAC73686.2,0.03
AAC73704.1,0.03
AAC74932.2,0.03
AAC76386.1,0.03
AAC76897.1,0.03
AAC77246.2,0.03
AAC75097.1,0.02997275204359673
AAC73170.1,0.029958677685950414
AAC73579.1,0.029953917050691243
AAC73376.1,0.029940119760479042
AAC73899.1,0.029940119760479042
AAC74329.1,0.029940119760479042
AAC74857.1,0.029940119760479042
AAC74972.1,0.029940119760479042
AAC76451.1,0.029940119760479042
AAC74222.1,0.029914529914529916
AAC73131.1,0.029900332225913623
AAC73464.1,0.029900332225913623
AAC74484.1,0.029900332225913623
AAC75057.1,0.029900332225913623
AAC75899.1,0.029900332225913623
AAC76081.1,0.029900332225913623
AAC77229.1,0.029900332225913623
AAC73182.1,0.029850746268656716
AAC73421.1,0.029850746268656716
AAC73830.1,0.029850746268656716
AAC74819.1,0.029850746268656716
AAC76134.1,0.029850746268656716
AAC76381.1,0.029850746268656716
AAC77309.1,0.029850746268656716
AAC75805.1,0.02982456140350877
AAC76558.2,0.02981651376146789
AAC75527.1,0.029806259314456036
AAC73371.2,0.029801324503311258
AAC73867.1,0.029801324503311258
AAC74318.1,0.029801324503311258
AAC75794.1,0.029801324503311258
AAC73749.1,0.029787234042553193
AAC75329.1,0.02977667493796526
AAT48161.1,0.029769959404600813
AAC74551.2,0.02976190476190476
AAC77011.2,0.02973977695167286
AAC74737.1,0.0297029702970297
AAC74766.1,0.0297029702970297
AAC77151.1,0.0297029702970297
AAC77283.1,0.0297029702970297
AAC74379.2,0.029661016949152543
AAC73488.1,0.029649595687331536
AAC77486.2,0.029644268774703556
AAC74198.1,0.029616724738675958
AAC75858.1,0.029605263157894735
AAC75087.1,0.029556650246305417
AAC75766.1,0.029556650246305417
AAC74526.1,0.029535864978902954
AAC73909.1,0.02952029520295203
AAC74727.1,0.02952029520295203
AAC75021.1,0.02952029520295203
AAT48226.1,0.02952029520295203
AAC75850.1,0.029508196721311476
AAC74652.1,0.029498525073746312
AAC76651.1,0.029498525073746312
AAC76875.1,0.029498525073746312
AAC76809.1,0.0294811320754717
AAC75072.1,0.029473684210526315
AAC73482.1,0.029411764705882353
AAC73660.1,0.029411764705882353
AAC73869.1,0.029411764705882353
AAC74085.1,0.029411764705882353
AAC76306.1,0.029411764705882353
AAC76396.2,0.029411764705882353
AAC76684.1,0.029411764705882353
AAC76815.1,0.029411764705882353
AAC77234.1,0.029411764705882353
AAC77267.2,0.029411764705882353
AAC77347.2,0.029411764705882353
AAC73171.1,0.02937420178799489
AAC73241.1,0.029339853300733496
AAC75525.1,0.029333333333333333
AAC76252.1,0.029333333333333333
AAC74864.2,0.02932551319648094
AAC76640.1,0.02932551319648094
AAC74504.2,0.029315960912052116
AAC75110.1,0.029288702928870293
AAC75186.2,0.029288702928870293
AAC75803.1,0.02927927927927928
AAC75534.2,0.02926829268292683
AAC75904.1,0.02925531914893617
AAC75580.1,0.029239766081871343
AAC76591.1,0.029239766081871343
AAC73894.2,0.02922077922077922
AAC75190.1,0.02922077922077922
AAC74106.1,0.029197080291970802
AAC75036.1,0.029197080291970802
AAC76710.1,0.029197080291970802
AAC73310.1,0.029154518950437316
AAC77039.1,0.029141104294478526
AAC74703.1,0.02912621359223301
AAC75076.2,0.02912621359223301
AAC76346.1,0.02912621359223301
AYC08191.1,0.02912621359223301
AAC74815.1,0.029082774049217
AAC75592.1,0.029069767441860465
AAC77333.1,0.029069767441860465
AAC77321.1,0.029045643153526972
AAC73523.1,0.02903225806451613
AAC73806.1,0.02903225806451613
AAC75390.2,0.02903225806451613
AAC73129.1,0.028985507246376812
AAC73343.1,0.028985507246376812
AAC73540.1,0.028985507246376812
AAC74154.1,0.028985507246376812
AAC74520.2,0.028985507246376812
AAC75018.1,0.028985507246376812
AAC75258.1,0.028985507246376812
AAC75795.1,0.028985507246376812
AAC75128.1,0.02895927601809955
AAC73951.1,0.028925619834710745
AAC73629.1,0.028901734104046242
AAC75152.1,0.028901734104046242
AAC75212.1,0.028901734104046242
AAC76581.1,0.028901734104046242
AAC74550.1,0.028892455858747994
AAC74804.1,0.028888888888888888
AAC73774.1,0.02888086642599278
AAC74243.1,0.02888086642599278
AAC75460.1,0.02888086642599278
AAC74021.1,0.028871391076115485
AAC75430.2,0.028871391076115485
AYC08169.1,0.028871391076115485
AAC74308.1,0.028869286287089013
AAC74117.2,0.028846153846153848
AAC74390.1,0.028846153846153848
AAC75638.2,0.028824833702882482
AAC73320.1,0.02880658436213992
AAC75983.2,0.02880658436213992
AAC77137.1,0.02880658436213992
AYC08172.1,0.02880658436213992
AAC74950.1,0.028795811518324606
AAC74562.2,0.028785982478097622
AAC76644.1,0.028735632183908046
AAC77301.1,0.028735632183908046
AAC73702.1,0.028708133971291867
AAC73807.1,0.028688524590163935
AAC75473.1,0.028688524590163935
AAC73185.1,0.028680688336520075
AAT48206.1,0.02867383512544803
AAC76866.1,0.02865329512893983
AAC76170.1,0.028645833333333332
AAC75343.2,0.028634361233480177
AAC73535.1,0.02857142857142857
AAC73738.2,0.02857142857142857
AAC74131.1,0.02857142857142857
AAC74625.1,0.02857142857142857
AAC74805.1,0.02857142857142857
AAC75146.2,0.02857142857142857
AAC75560.1,0.02857142857142857
AAC75755.1,0.02857142857142857
AAC76069.1,0.02857142857142857
AAC76239.1,0.02857142857142857
AAC76382.1,0.02857142857142857
AAC76920.1,0.02857142857142857
AAC77198.1,0.02857142857142857
AAT48126.1,0.02857142857142857
AAT48127.1,0.02857142857142857
AAT48128.1,0.02857142857142857
AAT48189.1,0.02857142857142857
ABD18671.2,0.02857142857142857
AAC75562.1,0.02850877192982456
AAC74109.1,0.028500619578686492
AAC74660.4,0.028500619578686492
AAC76921.1,0.02849740932642487
AAC73426.1,0.028481012658227847
AAC76952.1,0.028481012658227847
AAC75585.1,0.028455284552845527
AAC76807.1,0.028455284552845527
AAC74705.1,0.02843601895734597
AAC75375.1,0.02843601895734597
AAC76186.2,0.02843601895734597
AAC73258.2,0.028409090909090908
AAC73778.1,0.028409090909090908
AAC75069.1,0.028409090909090908
AAC75405.1,0.028409090909090908
AAC76914.1,0.028409090909090908
AAC77183.1,0.028409090909090908
AAC73730.2,0.028391167192429023
AAC75487.2,0.028368794326241134
AAC75828.1,0.02832244008714597
AAC73388.1,0.02830188679245283
AAC74338.1,0.02830188679245283
AAC75593.1,0.02830188679245283
AAC76810.1,0.02830188679245283
AAC77244.1,0.02830188679245283
AYC08176.2,0.02830188679245283
AAC74994.1,0.028282828282828285
AAC76116.1,0.028273809523809524
AAC76582.1,0.028268551236749116
AAC76936.1,0.028268551236749116
AAC74563.3,0.02826086956521739
AAC76713.2,0.02824858757062147
AAC77060.1,0.02824858757062147
AAC74004.1,0.028225806451612902
AAC74612.1,0.028225806451612902
AAC74856.2,0.028225806451612902
AAC75162.1,0.028225806451612902
AAC76906.1,0.028225806451612902
AAC76638.2,0.02821316614420063
AAC76734.1,0.02821316614420063
AAC73382.1,0.028169014084507043
AAC73624.1,0.028169014084507043
AAC73731.2,0.028169014084507043
AAC74216.1,0.028169014084507043
AAC74554.2,0.028169014084507043
AAC75709.1,0.028169014084507043
AAC75925.2,0.028169014084507043
AAC76237.1,0.028169014084507043
AAC77292.1,0.028169014084507043
AAC74366.1,0.028112449799196786
AAC76595.1,0.028106508875739646
AAC75916.1,0.02810077519379845
AAC74274.1,0.028089887640449437
AAC73990.1,0.028070175438596492
AAC75441.1,0.028070175438596492
AAC73599.1,0.028050490883590462
AAC75678.1,0.028011204481792718
AAC76691.2,0.028
AAC75571.1,0.027972027972027972
AAC77168.1,0.027972027972027972
AAC76977.1,0.02795698924731183
AAC75299.1,0.027932960893854747
AAC76364.1,0.027918781725888325
AAC76954.1,0.027918781725888325
AAC76533.1,0.027906976744186046
AAC75802.1,0.027888446215139442
AAT48227.1,0.027888446215139442
AAC75264.1,0.027874564459930314
AAC77023.1,0.027855153203342618
AAT48215.1,0.027855153203342618
AAC75506.2,0.027848101265822784
AAC73135.1,0.027777777777777776
AAC73452.3,0.027777777777777776
AAC73970.1,0.027777777777777776
AAC74305.1,0.027777777777777776
AAC75282.1,0.027777777777777776
AAC75625.1,0.027777777777777776
AAC76379.1,0.027777777777777776
AAC76391.1,0.027777777777777776
AAD13451.4,0.027777777777777776
ACO60012.1,0.027777777777777776
AYC08195.1,0.027777777777777776
QNV50550.1,0.027777777777777776
AAC75913.1,0.027726432532347505
AAC77144.2,0.027726432532347505
AAC74432.1,0.02771362586605081
AAC73969.1,0.027704485488126648
AAC75444.1,0.027700831024930747
AAC77115.2,0.027692307692307693
AAC75198.1,0.02766798418972332
AAC75786.1,0.02766798418972332
AAC76107.1,0.02766798418972332
AAC76834.1,0.02766798418972332
AAC77077.1,0.02766798418972332
AAC77296.1,0.027659574468085105
AAC77127.1,0.027642276422764227
AAC73781.1,0.027624309392265192
AAC76853.1,0.027624309392265192
AAC77122.2,0.027624309392265192
AAC74827.2,0.027586206896551724
AAC74910.1,0.027586206896551724
AAC75769.1,0.027586206896551724
AAC76105.1,0.027559055118110236
AAC76504.1,0.027559055118110236
AAC74330.2,0.027522935779816515
AAC75694.1,0.027522935779816515
AAC76566.1,0.027522935779816515
AAT48200.1,0.027522935779816515
AAC73782.1,0.027472527472527472
AAC75927.1,0.027472527472527472
AAC73716.1,0.027450980392156862
AAC76480.1,0.027450980392156862
AAC77243.1,0.027450980392156862
AAC76857.1,0.027439024390243903
AAC73227.1,0.027426160337552744
AAC74966.1,0.027426160337552744
AAC73442.1,0.0273972602739726
AAC76299.1,0.0273972602739726
AAC76426.2,0.0273972602739726
AAC76574.1,0.0273972602739726
AAC77140.1,0.0273972602739726
AAC77083.1,0.02737226277372263
AAC73561.1,0.0273224043715847
AAC73916.2,0.027287319422150885
AAC73964.1,0.02727272727272727
AAC74373.1,0.02727272727272727
AAC76296.1,0.02727272727272727
AAC73346.1,0.027247956403269755
AAC75749.1,0.027237354085603113
AAC76804.1,0.02722323049001815
AAC76765.1,0.027210884353741496
AAC76982.1,0.027210884353741496
AAC76304.2,0.02717391304347826
AAC74978.1,0.027149321266968326
AAC75425.1,0.027149321266968326
AAT48155.1,0.027149321266968326
AAC73551.1,0.02711864406779661
AAC74811.1,0.02711864406779661
AAC74402.1,0.02710843373493976
AAC77189.1,0.02710843373493976
AAC77245.1,0.02710843373493976
AAC73703.1,0.027093596059113302
AAC75844.1,0.02707275803722504
AAC73438.1,0.027070063694267517
AAC74231.2,0.02702702702702703
AAC74387.1,0.02702702702702703
AAC74508.2,0.02702702702702703
AAC74886.1,0.02702702702702703
AAC75515.2,0.02702702702702703
AAC76163.1,0.02702702702702703
AAT48157.1,0.02702702702702703
ABD18645.1,0.02702702702702703
ABD18693.1,0.02702702702702703
AYC08207.1,0.02702702702702703
AYC08215.1,0.02702702702702703
AAC73609.1,0.026981450252951095
AAC73526.1,0.026970954356846474
AAC76405.1,0.02696078431372549
AAC76446.1,0.02696078431372549
AAC77005.1,0.026954177897574125
AAC75384.2,0.02694610778443114
AAC77211.1,0.02694610778443114
AAC74214.1,0.026905829596412557
AAC75819.1,0.026905829596412557
AAC74717.1,0.026865671641791045
AAC73139.1,0.026845637583892617
AAC75486.2,0.026845637583892617
AAC73617.1,0.02681992337164751
AAC77261.2,0.02680965147453083
AAC74058.1,0.02680067001675042
AAC74232.1,0.026785714285714284
AAC75168.2,0.026785714285714284
AAC75756.2,0.026785714285714284
AAC75799.2,0.026785714285714284
AAC76892.2,0.026785714285714284
AAC74427.1,0.0267639902676399
AAC74306.1,0.026755852842809364
AAC77279.1,0.026748971193415638
AAC73706.1,0.026737967914438502
AAC75985.2,0.026737967914438502
AAC76573.1,0.026737967914438502
AAC77225.1,0.026737967914438502
AAT48148.1,0.026737967914438502
AAC76288.1,0.026726057906458798
AAC75438.1,0.02669902912621359
AAC77195.1,0.026685393258426966
AAC73509.1,0.02666666666666667
AAC73872.1,0.02666666666666667
AAC74088.1,0.02666666666666667
AAC74224.1,0.02666666666666667
AAC74369.2,0.02666666666666667
AAC74935.1,0.02666666666666667
AAC75248.1,0.02666666666666667
AAC76411.1,0.02666666666666667
AAC77322.4,0.02666666666666667
AAD13455.1,0.02666666666666667
AAC73137.1,0.026652452025586353
AAC75539.1,0.026615969581749048
AAC75660.2,0.026615969581749048
AAC75320.1,0.026607538802660754
AAC73126.1,0.026595744680851064
AAC73813.1,0.026595744680851064
AAC74891.2,0.026595744680851064
AAC77028.1,0.026595744680851064
AAC76279.2,0.026584867075664622
AAC74316.2,0.026578073089700997
AAC75619.1,0.026578073089700997
AAC76568.1,0.02654867256637168
AAC76935.1,0.02654867256637168
AAC77226.2,0.02654867256637168
AAC73886.1,0.02653631284916201
AAC73847.1,0.026530612244897958
AAC76964.1,0.026525198938992044
AAC73245.1,0.026515151515151516
AAC74771.3,0.026501766784452298
AAC73614.1,0.026490066225165563
AAC74421.1,0.026490066225165563
AAC74882.1,0.026490066225165563
AAC77314.4,0.026470588235294117
AAC75182.1,0.026455026455026454
AAC75380.1,0.026455026455026454
AAC75433.1,0.026442307692307692
AAC73996.1,0.02643171806167401
AAC74469.1,0.02643171806167401
AAC74611.1,0.02643171806167401
AAC74884.1,0.02643171806167401
AAT48169.1,0.02643171806167401
AAC74468.1,0.026420079260237782
AAT48236.1,0.026410564225690276
AAC74203.1,0.026402640264026403
AAC76097.1,0.026402640264026403
AAC77123.1,0.026385224274406333
AAC74332.1,0.026378896882494004
AAC75839.1,0.026373626373626374
AAC75763.1,0.026362038664323375
AAC74574.1,0.026350461133069828
AAC73192.1,0.02631578947368421
AAC73314.1,0.02631578947368421
AAC73342.1,0.02631578947368421
AAC74593.2,0.02631578947368421
AAC74613.1,0.02631578947368421
AAC74912.1,0.02631578947368421
AAC74967.1,0.02631578947368421
AAC75007.2,0.02631578947368421
AAC75448.1,0.02631578947368421
AAC76324.1,0.02631578947368421
AAC76664.2,0.02631578947368421
AAC76753.1,0.02631578947368421
AAC77087.1,0.02631578947368421
AAC77307.1,0.02631578947368421
AAT48210.1,0.02631578947368421
AAC75294.1,0.026281208935611037
AAC76864.2,0.0262582056892779
AAC73741.1,0.026239067055393587
AAC77324.1,0.026239067055393587
AAC74738.1,0.026217228464419477
AAC76315.1,0.026200873362445413
AAC76991.1,0.026200873362445413
AAC73293.1,0.02617801047120419
AAC76624.1,0.02617801047120419
AAT48170.1,0.02617801047120419
AAC74817.1,0.02616279069767442
AAC77201.1,0.026143790849673203
AAC74384.1,0.026128266033254157
AAC76505.1,0.026119402985074626
AAT48201.1,0.026119402985074626
AAC74080.1,0.02608695652173913
AAC74531.4,0.02608695652173913
AAC74862.2,0.02608695652173913
AAC75879.1,0.02608695652173913
AAC76121.1,0.02608695652173913
AAC75707.2,0.026066350710900472
AAC74833.1,0.026033690658499236
AAC75280.1,0.026030368763557483
AAC76227.1,0.026022304832713755
AAC74104.1,0.026004728132387706
AAC73547.1,0.025974025974025976
AAC74543.1,0.025974025974025976
AAC74674.1,0.025974025974025976
AAC76390.1,0.025974025974025976
AAC73387.1,0.025956284153005466
AAC73225.1,0.02593010146561443
AAC76513.1,0.025925925925925925
AAC76074.1,0.025906735751295335
AAC76680.1,0.025906735751295335
AAC74470.1,0.025889967637540454
AAT48207.1,0.025889967637540454
AAT48154.1,0.02588235294117647
AAC76206.2,0.025878003696857672
AAC73177.1,0.02586206896551724
AAC73365.2,0.02586206896551724
AAC73166.1,0.025830258302583026
AAC75301.1,0.025830258302583026
AAC76761.1,0.025830258302583026
AAC77130.1,0.025821596244131457
AAC73353.1,0.025806451612903226
AAC74403.1,0.025806451612903226
AAC76096.1,0.025806451612903226
AAC76739.1,0.025806451612903226
AAC76823.2,0.025806451612903226
AAC74970.1,0.025793650793650792
AAC75751.2,0.025793650793650792
AAC74953.1,0.025787965616045846
AAC76499.2,0.025787965616045846
AAC73500.1,0.025763358778625955
AAC73789.1,0.025727069351230425
AAC73752.1,0.02572347266881029
AAC77044.2,0.025718608169440244
AAC75822.1,0.025688073394495414
AAC73162.1,0.02564102564102564
AAC73335.1,0.02564102564102564
AAC73355.2,0.02564102564102564
AAC74252.2,0.02564102564102564
AAC74670.1,0.02564102564102564
AAC74715.1,0.02564102564102564
