original_index,max_H_run_length,gene_name
493,1.5,AAU26602.1 membrane associated zinc metalloprotease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
494,1.4166666666666667,AAU26603.1 outer membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
495,1.3333333333333333,AAU26604.1 outer membrane protein OmpH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
496,1.25,AAU26605.1 UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
497,1.1666666666666667,AAU26606.1 hypothetical sugar transporter family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
498,1.0833333333333333,AAU26607.1 (3R)-hydroxymyristoyl-(acyl carrier protein) dehydratase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
499,1.0833333333333333,AAU26608.1 acyl-(acyl carrier protein)-UDP-N-acetylglucosamine acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
500,1.0833333333333333,"AAU26609.1 CrcB protein, camphor resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
501,1.0833333333333333,AAU26610.1 seryl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
502,1.0833333333333333,AAU26611.1 hypothetical protein lpg0514 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
503,1.0833333333333333,AAU26612.1 phytanoyl-CoA dioxygenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
504,1.1666666666666667,AAU26613.1 hypothetical protein lpg0516 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
505,1.1666666666666667,AAU26614.1 aldo/keto reductases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
506,1.1666666666666667,AAU26615.1 hypothetical protein lpg0518 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
507,1.1666666666666667,AAU26616.1 hypothetical protein lpg0519 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
508,1.1666666666666667,"AAU26617.1 methyltransferase, ubiE/COQ5 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
509,1.1666666666666667,AAU26618.1 hypothetical protein lpg0521 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
510,1.1666666666666667,"AAU26619.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
511,1.25,AAU26620.1 aminoglycoside N (6')-acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
512,1.25,AAU26621.1 hypothetical virulence protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
513,1.25,AAU26622.1 hypothetical protein lpg0526 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
514,1.1666666666666667,AAU26623.1 signal transduction protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
515,1.1666666666666667,AAU26624.1 succinate dehydrogenase cytochrome b556 subunit C [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
516,1.0833333333333333,AAU26625.1 succinate dehydrogenase hydrophobic membrane anchor protein subunit D [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
517,1.0833333333333333,AAU26626.1 succinate dehydrogenase flavoprotein subunit A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
518,1.0833333333333333,AAU26627.1 succinate dehydrogenase iron-sulfur protein subunit B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
519,1.0833333333333333,AAU26628.1 2-oxoglutarate dehydrogenase E1 component) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
520,1.0833333333333333,AAU26629.1 dihydrolipoamide succinyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
521,1.0833333333333333,AAU26630.1 succinyl CoA synthetase beta chain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
522,1.0833333333333333,AAU26631.1 succinyl CoA synthetase alpha chain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
523,1.0,AAU26632.1 pyridoxamine 5'-phosphate oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
524,1.0833333333333333,AAU26633.1 transmission trait enhancer LetE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
525,1.1666666666666667,AAU26634.1 hypothetical protein lpg0538 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
526,1.1666666666666667,AAU26635.1 hypothetical protein lpg0539 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
527,1.1666666666666667,AAU26636.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
528,1.1666666666666667,AAU26637.1 probable membrane protein YdgA-like [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
529,1.1666666666666667,AAU26638.1 DNA binding protein Fis [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
530,1.1666666666666667,AAU26639.1 ribose-phosphate pyrophosphokinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
531,1.1666666666666667,AAU26640.1 hypothetical protein lpg0544 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
532,1.1666666666666667,AAU26641.1 hypothetical protein lpg0546 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
533,1.1666666666666667,AAU26642.1 outer membrane lipoprotein LolB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
534,1.1666666666666667,AAU26643.1 phosphopantetheine adenylyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
535,1.25,AAU26644.1 gamma-glutamyltranspeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
536,1.1666666666666667,AAU26645.1 hypothetical protein lpg0550 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
537,1.1666666666666667,AAU26646.1 1-acyl-sn-glycerol-3-phosphate acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
538,1.1666666666666667,AAU26647.1 suppressor of GroEL (SugE) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
539,1.1666666666666667,AAU26648.1 aminoglycoside phosphotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
540,1.1666666666666667,AAU26649.1 DNA-damage inducible protein P [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
541,1.1666666666666667,AAU26650.1 hypothetical protein lpg0556 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
542,1.1666666666666667,AAU26651.1 formamidopyrimidine DNA glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
543,1.25,AAU26652.1 stearoyl-CoA-9-desaturase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
544,1.3333333333333333,AAU26653.1 hypothetical protein lpg0559 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
545,1.3333333333333333,AAU26654.1 acetyoacetyl CoA reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
546,1.3333333333333333,AAU26655.1 acetyoacetyl CoA reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
547,1.25,AAU26656.1 hypothetical protein lpg0562 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
548,1.25,AAU26657.1 hypothetical protein lpg0563 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
549,1.1666666666666667,AAU26658.1 hypothetical protein lpg0564 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
550,1.1666666666666667,AAU26659.1 spore maturation protein A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
551,1.1666666666666667,AAU26660.1 spore maturation protein B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
552,1.1666666666666667,"AAU26661.1 peptidase, M23/M37 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
553,1.1666666666666667,AAU26662.1 tyrosyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
554,1.1666666666666667,AAU26663.1 hypothetical protein lpg0572 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
555,1.0833333333333333,AAU26664.1 hypothetical protein lpg0573 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
556,1.0833333333333333,AAU26665.1 hypothetical protein CTC00065 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
557,1.0833333333333333,AAU26666.1 transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
558,1.0833333333333333,AAU26667.1 glutathione reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
559,1.0833333333333333,AAU26668.1 hypothetical protein lpg0579 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
560,1.0833333333333333,AAU26669.1 adenosine deaminase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
561,1.0833333333333333,AAU26670.1 hypothetical protein lpg0581 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
562,1.0833333333333333,AAU26671.1 hypothetical protein lpg0582 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
563,1.0833333333333333,AAU26672.1 phosphate transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
564,1.0833333333333333,AAU26673.1 hypothetical phosphate transport regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
565,1.0833333333333333,AAU26674.1 hypothetical protein lpg0585 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
566,1.0833333333333333,AAU26675.1 transcriptional regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
567,1.0833333333333333,AAU26676.1 YqgF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
568,1.0,AAU26677.1 aspartate carbamoyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
569,0.9166666666666666,AAU26678.1 hypothetical protein lpg0589 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
570,1.0,AAU26679.1 competence related protein ComM [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
571,1.0,AAU26680.1 hypothetical protein lpg0591 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
572,1.0,AAU26681.1 nitrogen regulatory P-II transcription regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
573,1.0,AAU26682.1 5-formyltetrahydrofolate cyclo-ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
574,0.9166666666666666,AAU26683.1 hypothetical protein lpg0594 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
575,0.9166666666666666,AAU26684.1 4-amino-4-deoxychorismate lyase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
576,0.9166666666666666,AAU26685.1 hypothetical protein lpg0596 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
577,0.9166666666666666,AAU26686.1 2-acylglycerophosphoethanolamine acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
578,0.9166666666666666,AAU26687.1 hypothetical protein lpg0598 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
579,0.9166666666666666,AAU26688.1 poly-beta-hydroxybutyrate polymerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
580,0.9166666666666666,AAU26689.1 rrf2 family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
581,1.0,"AAU26690.1 ABC transporter, permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
582,0.9166666666666666,"AAU26691.1 ATP transporter, ABC binding component, ATP-binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
583,1.0,"AAU26692.1 ABC transporter, permease component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
584,1.0833333333333333,AAU26693.1 aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
585,1.1666666666666667,AAU26694.1 nitrogen fixation protein (Fe-S cluster formation) NifU [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
586,1.25,AAU26695.1 metal-sulfur cluster biosynthetic enzyme [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
587,1.3333333333333333,AAU26696.1 lysyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
588,1.3333333333333333,AAU26697.1 hypothetical SAM-dependent methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
589,1.3333333333333333,AAU26698.1 alanyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
590,1.3333333333333333,AAU26699.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
591,1.3333333333333333,AAU26700.1 metal ion transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
592,1.3333333333333333,"AAU26701.1 alcohol dehydrogenase (NADP-dependent, zinc-type) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
593,1.3333333333333333,AAU26702.1 hypothetical protein lpg0613 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
594,1.3333333333333333,AAU26703.1 hypothetical protein lpg0614 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
595,1.3333333333333333,AAU26704.1 polypeptide deformylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
596,1.25,AAU26705.1 GTP cyclohydrolase I PLUS perhaps regulatory protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
597,1.1666666666666667,AAU26706.1 major outer membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
598,1.1666666666666667,AAU26707.1 3-methyladenine DNA glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
599,1.0833333333333333,AAU26708.1 glyoxylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
600,1.0833333333333333,AAU26709.1 hypothetical protein lpg0620 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
601,1.0833333333333333,AAU26710.1 SidA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
602,1.0833333333333333,AAU26711.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
603,1.0833333333333333,AAU26712.1 hypothetical protein lpg0623 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
604,1.0833333333333333,AAU26713.1 hypothetical protein lpg0624 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
605,1.1666666666666667,AAU26714.1 expressed protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
606,1.25,AAU26715.1 DNA uptake/competence protein ComA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
607,1.1666666666666667,AAU26716.1 type IV pilin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
608,1.1666666666666667,AAU26717.1 type IV fimbrial biogenesis PilY1-related protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
609,1.0833333333333333,AAU26718.1 Tfp pilus assembly protein PilX [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
610,1.0833333333333333,"AAU26719.1 type IV fimbrial biogenesis PilW related protein, transmembrane) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
611,1.0,AAU26720.1 type IV fimbrial biogenesis protein PilV [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
612,1.0,AAU26721.1 type IV pre-pilin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
613,1.0833333333333333,AAU26722.1 polysaccharide deacetylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
614,1.0833333333333333,AAU26723.1 hypothetical protein lpg0634 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
615,1.1666666666666667,AAU26724.1 melitin resistance protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
616,1.1666666666666667,AAU26725.1 thymidine kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
617,1.1666666666666667,AAU26726.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
618,1.0833333333333333,AAU26727.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
619,1.0833333333333333,AAU26728.1 phosphopentomutase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
620,1.0833333333333333,"AAU26729.1 heat shock protein, HslVU, proteasome-related peptidase subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
621,1.1666666666666667,"AAU26730.1 ATP dependent Hsl protease, ATP binding subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
622,1.25,AAU26731.1 hypothetical protein lpg0642 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
623,1.4166666666666667,AAU26732.1 ribonuclease BN [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
624,1.4166666666666667,AAU26733.1 hypothetical protein lpg0644 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
625,1.3333333333333333,AAU26734.1 hypothetical protein lpg0645 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
626,1.4166666666666667,AAU26735.1 trp repressor binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
627,1.3333333333333333,AAU26736.1 hypothetical protein lpg0647 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
628,1.3333333333333333,AAU26737.1 exodeoxyribonuclease III [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
629,1.25,AAU26738.1 exodeoxyribonuclease III [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
630,1.25,AAU26739.1 50S ribosomal protein L31 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
631,1.25,AAU26740.1 malate oxidoreductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
632,1.3333333333333333,AAU26741.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
633,1.4166666666666667,AAU26742.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
634,1.4166666666666667,AAU26743.1 DNA adenine methylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
635,1.3333333333333333,AAU26744.1 tryptophan/tyrosine permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
636,1.3333333333333333,AAU26745.1 tryptophan/tyrosine permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
637,1.3333333333333333,"AAU26746.1 outer membrane protein, OmpA family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
638,1.25,AAU26747.1 HlyD family secretion protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
639,1.25,AAU26748.1 ABC transporter ElsE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
640,1.25,AAU26749.1 ABC transporter permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
641,1.25,AAU26750.1 ABC transporter permease protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
642,1.25,AAU26751.1 multidrug efflux MFS outer membrane protein (RND family) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
643,1.25,AAU26752.1 soluble lytic murein transglycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
644,1.1666666666666667,AAU26753.1 D-ribulose-5-phosphate-3-epimerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
645,1.0833333333333333,AAU26754.1 putative transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
646,1.0833333333333333,AAU26755.1 hypothetical protein lpg0666 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
647,1.0833333333333333,AAU26756.1 hypothetical protein lpg0667 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
648,1.0,AAU26757.1 hypothetical protein lpg0668 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
649,1.0,AAU26758.1 hypothetical exported protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
650,1.0,AAU26759.1 hypothetical protein lpg0670 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
651,1.0,AAU26760.1 NADH dehydrogenase transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
652,1.0,AAU26761.1 acetoacetate decarboxylase ADC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
653,1.0,AAU26762.1 signal peptide protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
654,1.0,AAU26763.1 adenylate cyclase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
655,1.0,AAU26764.1 hypothetical protein lpg0675 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
656,1.0,AAU26765.1 hypothetical protein lpg0676 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
657,1.0,AAU26766.1 hypothetical protein lpg0677 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
658,0.9166666666666666,"AAU26767.1 arginine ABC transporter, periplasmic binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
659,1.0,AAU26768.1 adenylyl transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
660,1.0833333333333333,AAU26769.1 dipeptidyl aminopeptidase/acylaminoacyl peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
661,1.0833333333333333,"AAU26770.1 lipoprotein, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
662,1.0833333333333333,AAU26771.1 ABC transporter ATP-binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
663,1.1666666666666667,"AAU26772.1 transmembrane protein, ABC-type multidrug transport system [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
664,1.1666666666666667,AAU26773.1 hypothetical protein lpg0684 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
665,1.1666666666666667,AAU26774.1 Fe-S oxidoreductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
666,1.1666666666666667,AAU26775.1 thiol:disulfide interchange protein DsbD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
667,1.1666666666666667,"AAU26776.1 Hsp10, 10 kDa chaperonin GroES [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
668,1.1666666666666667,"AAU26777.1 Hsp60, 60K heat shock protein HtpB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
669,1.1666666666666667,AAU26778.1 DNA binding stress protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
670,1.1666666666666667,AAU26779.1 hypothetical protein lpg0690 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
671,1.0833333333333333,AAU26780.1 DNA topoisomerase IV subunit B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
672,1.1666666666666667,"AAU26781.1 ABC type dipeptide/oligopeptide/nickel transport, ATPase component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
673,1.25,"AAU26782.1 LigA, interaptin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
674,1.3333333333333333,AAU26783.1 prolyl-tRNA synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
675,1.25,AAU26784.1 ankyrin repeat-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
676,1.25,AAU26785.1 hypothetical protein lpg0696 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
677,1.25,AAU26786.1 sulfate transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
678,1.3333333333333333,AAU26787.1 hypothetical protein lpg0698 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
679,1.3333333333333333,AAU26788.1 outer membrane protein TolC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
680,1.3333333333333333,AAU26789.1 protein-L-isoaspartate-O-methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
681,1.4166666666666667,AAU26790.1 2-amino-3-ketobutyrate coenzyme A ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
682,1.4166666666666667,AAU26791.1 threonine(-3-)dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
683,1.4166666666666667,"AAU26792.1 ABC transporter, ABC binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
684,1.3333333333333333,AAU26793.1 enhanced entry protein EnhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
685,1.25,AAU26794.1 predicted transporter component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
686,1.0833333333333333,AAU26795.1 predicted transporter component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
687,1.0833333333333333,AAU26796.1 (outer) membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
688,1.0833333333333333,AAU26797.1 IcmL-like [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
689,1.0833333333333333,AAU26798.1 formiminoglutamase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
690,1.0833333333333333,AAU26799.1 sepiapterin reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
691,1.0833333333333333,AAU26800.1 imidazolonepropionase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
692,1.0833333333333333,"AAU26801.1 endo-1,4-beta-xylanase-like [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
693,1.0,AAU26802.1 oligopeptide transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
694,1.0833333333333333,AAU26803.1 sensor histidine kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
695,1.0833333333333333,AAU26804.1 two component response regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
696,1.0833333333333333,AAU26805.1 hypothetical protein lpg0716 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
697,1.0833333333333333,AAU26806.1 hypothetical protein lpg0717 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
698,1.1666666666666667,AAU26807.1 proton/sodium-glutamate symport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
699,1.25,AAU26808.1 valyl tRNA synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
700,1.25,AAU26809.1 multidrug resistance protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
701,1.25,"AAU26810.1 RND efflux membrane fusion protein, acriflavin resistance protein E [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
702,1.1666666666666667,AAU26811.1 hypothetical protein lpg0722 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
703,1.1666666666666667,"AAU26812.1 hypothetical, His rich [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
704,1.0833333333333333,AAU26813.1 hypothetical periplasmic or secreted lipoprotein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
705,1.0833333333333333,AAU26814.1 serine hydroxymethyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
706,1.0,AAU26815.1 ATP cone and Zn ribbon domains protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
707,1.0,AAU26816.1 transcription termination factor NusB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
708,1.0,AAU26817.1 thiamine monophosphate kinase (AIR synthase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
709,1.0,AAU26818.1 phosphatidylglycerophosphatase A (PgpA) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
710,1.0,AAU26819.1 transmembrane permease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
711,0.9166666666666666,AAU26820.1 hypothetical protein lpg0731 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
712,0.9166666666666666,AAU26821.1 hypothetical protein lpg0732 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
713,0.9166666666666666,AAU26822.1 hypothetical protein lpg0733 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
714,0.9166666666666666,AAU26823.1 glutamine dependent NAD+ synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
715,1.0,"AAU26824.1 DNA helicase, SNF2/RAD54 family domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
